degraded_image,degradation_type,reference_image,source_reference_path
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/326_img__blue.png,blue_cast,326_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/326_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/326_img__green.png,green_cast,326_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/326_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/326_img__lowlight.png,low_light,326_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/326_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/326_img__blur.png,blur,326_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/326_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/327_img__blue.png,blue_cast,327_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/327_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/327_img__green.png,green_cast,327_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/327_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/327_img__lowlight.png,low_light,327_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/327_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/327_img__blur.png,blur,327_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/327_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/328_img__blue.png,blue_cast,328_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/328_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/328_img__green.png,green_cast,328_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/328_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/328_img__lowlight.png,low_light,328_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/328_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/328_img__blur.png,blur,328_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/328_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/32_img__blue.png,blue_cast,32_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/32_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/32_img__green.png,green_cast,32_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/32_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/32_img__lowlight.png,low_light,32_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/32_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/32_img__blur.png,blur,32_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/32_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/330_img__blue.png,blue_cast,330_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/330_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/330_img__green.png,green_cast,330_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/330_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/330_img__lowlight.png,low_light,330_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/330_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/330_img__blur.png,blur,330_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/330_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/332_img__blue.png,blue_cast,332_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/332_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/332_img__green.png,green_cast,332_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/332_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/332_img__lowlight.png,low_light,332_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/332_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/332_img__blur.png,blur,332_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/332_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/3330_blue.png,blue_cast,3330.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/3330.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/3330_green.png,green_cast,3330.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/3330.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/3330_lowlight.png,low_light,3330.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/3330.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/3330_blur.png,blur,3330.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/3330.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/334_img__blue.png,blue_cast,334_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/334_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/334_img__green.png,green_cast,334_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/334_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/334_img__lowlight.png,low_light,334_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/334_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/334_img__blur.png,blur,334_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/334_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/336_img__blue.png,blue_cast,336_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/336_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/336_img__green.png,green_cast,336_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/336_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/336_img__lowlight.png,low_light,336_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/336_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/336_img__blur.png,blur,336_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/336_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/337_img__blue.png,blue_cast,337_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/337_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/337_img__green.png,green_cast,337_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/337_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/337_img__lowlight.png,low_light,337_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/337_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/337_img__blur.png,blur,337_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/337_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/338_img__blue.png,blue_cast,338_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/338_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/338_img__green.png,green_cast,338_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/338_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/338_img__lowlight.png,low_light,338_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/338_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/338_img__blur.png,blur,338_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/338_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/340_img__blue.png,blue_cast,340_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/340_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/340_img__green.png,green_cast,340_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/340_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/340_img__lowlight.png,low_light,340_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/340_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/340_img__blur.png,blur,340_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/340_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/341_img__blue.png,blue_cast,341_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/341_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/341_img__green.png,green_cast,341_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/341_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/341_img__lowlight.png,low_light,341_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/341_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/341_img__blur.png,blur,341_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/341_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/342_img__blue.png,blue_cast,342_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/342_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/342_img__green.png,green_cast,342_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/342_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/342_img__lowlight.png,low_light,342_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/342_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/342_img__blur.png,blur,342_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/342_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/343_img__blue.png,blue_cast,343_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/343_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/343_img__green.png,green_cast,343_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/343_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/343_img__lowlight.png,low_light,343_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/343_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/343_img__blur.png,blur,343_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/343_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/345_img__blue.png,blue_cast,345_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/345_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/345_img__green.png,green_cast,345_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/345_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/345_img__lowlight.png,low_light,345_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/345_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/345_img__blur.png,blur,345_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/345_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/346_img__blue.png,blue_cast,346_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/346_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/346_img__green.png,green_cast,346_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/346_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/346_img__lowlight.png,low_light,346_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/346_img_.png
